lemma,count,observed_forms,noun,proper_noun,verb,auxiliary,adjective,adverb,pronoun,other
compatible,4,compatible=4,0,0,0,0,4,0,0,0
comprehension,4,comprehension=4,4,0,0,0,0,0,0,0
conditioner,4,conditioner=2; conditioners=2,4,0,0,0,0,0,0,0
confidence,4,confidence=4,3,1,0,0,0,0,0,0
confused,4,confused=4,0,3,0,0,1,0,0,0
consciousness,4,consciousness=4,4,0,0,0,0,0,0,0
consult,4,consult=1; consulted=1; consulting=1; consults=1,0,1,3,0,0,0,0,0
containment,4,containment=4,4,0,0,0,0,0,0,0
contamination,4,contamination=4,4,0,0,0,0,0,0,0
contradict,4,contradict=2; contradicts=2,0,0,4,0,0,0,0,0
convincing,4,convincing=4,0,1,0,0,3,0,0,0
corporate,4,corporate=4,0,0,0,0,4,0,0,0
cosine,4,cosine=4,4,0,0,0,0,0,0,0
counterintuitive,4,counterintuitive=4,2,0,0,0,2,0,0,0
cousin,4,cousin=3; cousins=1,4,0,0,0,0,0,0,0
crafts,4,crafts=4,0,4,0,0,0,0,0,0
creator,4,creators=4,4,0,0,0,0,0,0,0
ct,4,ct=4,0,4,0,0,0,0,0,0
culinary,4,culinary=4,0,0,0,0,4,0,0,0
culmination,4,culmination=4,4,0,0,0,0,0,0,0
cultivate,4,cultivate=2; cultivated=1; cultivating=1,0,0,4,0,0,0,0,0
culturally,4,culturally=4,0,0,0,0,0,4,0,0
curiosity,4,curiosity=4,4,0,0,0,0,0,0,0
curriculum,4,curriculum=4,4,0,0,0,0,0,0,0
custodial,4,custodial=4,0,0,0,0,4,0,0,0
cyclist,4,cyclist=2; cyclists=2,4,0,0,0,0,0,0,0
d,4,d=4,2,2,0,0,0,0,0,0
dairy,4,dairy=4,3,0,0,0,1,0,0,0
dancing,4,dancing=4,3,1,0,0,0,0,0,0
de,4,de=4,0,2,0,0,0,0,0,2
dedicate,4,dedicate=3; dedicated=1,0,0,4,0,0,0,0,0
demographic,4,demographics=3; demographic=1,3,0,0,0,1,0,0,0
depart,4,depart=3; departs=1,0,0,4,0,0,0,0,0
detection,4,detection=4,4,0,0,0,0,0,0,0
diabete,4,diabetes=4,4,0,0,0,0,0,0,0
differently,4,differently=4,0,0,0,0,0,4,0,0
digestion,4,digestion=4,4,0,0,0,0,0,0,0
diner,4,diners=4,4,0,0,0,0,0,0,0
disappointing,4,disappointing=4,0,0,0,0,4,0,0,0
disconnect,4,disconnect=2; disconnected=1; disconnects=1,0,2,2,0,0,0,0,0
dismiss,4,dismissed=3; dismiss=1,0,0,4,0,0,0,0,0
distract,4,distracts=2; distract=1; distracting=1,1,0,3,0,0,0,0,0
distraction,4,distractions=4,4,0,0,0,0,0,0,0
disturb,4,disturbing=2; disturb=1; disturbed=1,0,0,4,0,0,0,0,0
dive,4,dive=3; diving=1,0,0,4,0,0,0,0,0
dominance,4,dominance=4,4,0,0,0,0,0,0,0
donate,4,donate=3; donating=1,0,0,4,0,0,0,0,0
doubtful,4,doubtful=4,1,1,0,0,2,0,0,0
downside,4,downside=3; downsides=1,4,0,0,0,0,0,0,0
drafter,4,drafter=3; drafters=1,4,0,0,0,0,0,0,0
eager,4,eager=4,0,1,0,0,3,0,0,0
eastgate,4,eastgate=4,0,4,0,0,0,0,0,0
ecuador,4,ecuador=4,0,4,0,0,0,0,0,0
educate,4,educating=2; educate=1; educated=1,0,0,4,0,0,0,0,0
elena,4,elena=4,0,4,0,0,0,0,0,0
eli,4,eli=4,0,4,0,0,0,0,0,0
eligible,4,eligible=4,0,0,0,0,4,0,0,0
elsewhere,4,elsewhere=4,0,0,0,0,0,4,0,0
embed,4,embedded=4,0,0,4,0,0,0,0,0
enceladus,4,enceladus=4,0,4,0,0,0,0,0,0
enemy,4,enemies=2; enemy=2,4,0,0,0,0,0,0,0
engl,4,engl=4,0,4,0,0,0,0,0,0
enrollment,4,enrollment=4,3,1,0,0,0,0,0,0
enterprise,4,enterprise=3; enterprises=1,4,0,0,0,0,0,0,0
enthusiasm,4,enthusiasm=4,4,0,0,0,0,0,0,0
enzyme,4,enzymes=4,4,0,0,0,0,0,0,0
ephesus,4,ephesus=4,0,4,0,0,0,0,0,0
equally,4,equally=4,0,0,0,0,0,4,0,0
equanimity,4,equanimity=4,4,0,0,0,0,0,0,0
equilibrium,4,equilibrium=4,4,0,0,0,0,0,0,0
erroneous,4,erroneous=4,0,0,0,0,4,0,0,0
eruption,4,eruptions=4,4,0,0,0,0,0,0,0
europa,4,europa=4,0,4,0,0,0,0,0,0
evans,4,evans=4,0,4,0,0,0,0,0,0
exact,4,exact=4,0,0,0,0,4,0,0,0
exaggerated,4,exaggerated=4,0,0,0,0,4,0,0,0
exceptionally,4,exceptionally=4,0,0,0,0,0,4,0,0
exclude,4,excluded=2; exclude=1; excludes=1,0,0,4,0,0,0,0,0
exemplify,4,exemplified=2; exemplifies=1; exemplify=1,0,0,4,0,0,0,0,0
existence,4,existence=4,4,0,0,0,0,0,0,0
exit,4,exit=4,3,0,1,0,0,0,0,0
exoskeleton,4,exoskeletons=3; exoskeleton=1,3,1,0,0,0,0,0,0
experimentation,4,experimentation=4,4,0,0,0,0,0,0,0
extension,4,extension=4,4,0,0,0,0,0,0,0
extraction,4,extraction=4,4,0,0,0,0,0,0,0
facade,4,facades=4,4,0,0,0,0,0,0,0
fifteen,4,fifteen=4,0,1,0,0,0,0,0,3
filing,4,filing=4,4,0,0,0,0,0,0,0
filtering,4,filtering=4,4,0,0,0,0,0,0,0
finalize,4,finalize=2; finalized=1; finalizing=1,0,0,4,0,0,0,0,0
firsthand,4,firsthand=4,0,0,0,0,0,4,0,0
flaw,4,flaw=2; flaws=2,4,0,0,0,0,0,0,0
flicker,4,flickering=3; flickers=1,0,0,4,0,0,0,0,0
forehead,4,forehead=4,4,0,0,0,0,0,0,0
formula,4,formulas=3; formula=1,4,0,0,0,0,0,0,0
fracture,4,fractures=4,4,0,0,0,0,0,0,0
fridays,4,fridays=4,0,4,0,0,0,0,0,0
frustrate,4,frustrated=4,0,0,4,0,0,0,0,0
functionality,4,functionality=4,4,0,0,0,0,0,0,0
functioning,4,functioning=4,4,0,0,0,0,0,0,0
funny,4,funny=4,0,0,0,0,4,0,0,0
galileo,4,galileo=4,0,4,0,0,0,0,0,0
galton,4,galton=4,0,4,0,0,0,0,0,0
gear,4,gear=2; geared=1; gears=1,3,0,1,0,0,0,0,0
genome,4,genome=2; genomes=2,4,0,0,0,0,0,0,0
geographer,4,geographer=2; geographers=2,4,0,0,0,0,0,0,0
geographic,4,geographic=4,0,0,0,0,4,0,0,0
geothermal,4,geothermal=4,0,0,0,0,4,0,0,0
gpu,4,gpus=4,4,0,0,0,0,0,0,0
grand,4,grand=4,0,2,0,0,2,0,0,0
granular,4,granular=4,0,0,0,0,4,0,0,0
graphical,4,graphical=4,0,0,0,0,4,0,0,0
grass,4,grass=3; grasses=1,4,0,0,0,0,0,0,0
gravitation,4,gravitation=4,4,0,0,0,0,0,0,0
greenery,4,greenery=4,3,1,0,0,0,0,0,0
groundbreake,4,groundbreaking=4,0,0,4,0,0,0,0,0
groundbreaking,4,groundbreaking=4,2,0,0,0,2,0,0,0
groundwork,4,groundwork=4,4,0,0,0,0,0,0,0
hat,4,hates=2; hats=2,2,0,2,0,0,0,0,0
hawaii,4,hawaii=4,0,4,0,0,0,0,0,0
headphone,4,headphones=4,4,0,0,0,0,0,0,0
herd,4,herd=2; herded=1; herds=1,3,0,1,0,0,0,0,0
herself,4,herself=4,0,0,0,0,0,0,4,0
hesitate,4,hesitate=4,0,1,3,0,0,0,0,0
hiram,4,hiram=4,0,4,0,0,0,0,0,0
hormone,4,hormone=4,4,0,0,0,0,0,0,0
humus,4,humus=4,1,3,0,0,0,0,0,0
hunter,4,hunter=3; hunters=1,4,0,0,0,0,0,0,0
hygiene,4,hygiene=4,4,0,0,0,0,0,0,0
hypothesize,4,hypothesizes=3; hypothesize=1,0,0,4,0,0,0,0,0
imitate,4,imitate=3; imitating=1,0,0,4,0,0,0,0,0
immune,4,immune=4,0,0,0,0,4,0,0,0
impression,4,impression=4,4,0,0,0,0,0,0,0
impressionism,4,impressionism=4,1,3,0,0,0,0,0,0
impulsive,4,impulsive=4,0,0,0,0,4,0,0,0
inaccurate,4,inaccurate=4,0,0,0,0,4,0,0,0
inclusion,4,inclusion=2; inclusions=2,4,0,0,0,0,0,0,0
incomplete,4,incomplete=4,0,0,0,0,4,0,0,0
induce,4,induce=2; induced=1; inducing=1,0,0,4,0,0,0,0,0
infectious,4,infectious=4,0,0,0,0,4,0,0,0
info,4,info=4,4,0,0,0,0,0,0,0
infringe,4,infringes=3; infringing=1,0,0,4,0,0,0,0,0
inspiring,4,inspiring=4,0,0,0,0,4,0,0,0
instrumental,4,instrumental=4,0,0,0,0,4,0,0,0
intramural,4,intramural=4,0,0,0,0,4,0,0,0
january,4,january=4,0,4,0,0,0,0,0,0
jasmine,4,jasmine=4,1,3,0,0,0,0,0,0
jim,4,jim=4,0,4,0,0,0,0,0,0
jimmy,4,jimmy=4,1,3,0,0,0,0,0,0
josie,4,josie=4,3,1,0,0,0,0,0,0
journal,4,journal=3; journals=1,4,0,0,0,0,0,0,0
julia,4,julia=4,1,3,0,0,0,0,0,0
junior,4,junior=4,0,1,0,0,3,0,0,0
kid,4,kids=4,4,0,0,0,0,0,0,0
knowledgeable,4,knowledgeable=4,0,0,0,0,4,0,0,0
lane,4,lane=3; lanes=1,1,3,0,0,0,0,0,0
lapis,4,lapis=4,2,0,0,0,2,0,0,0
laser,4,laser=4,4,0,0,0,0,0,0,0
latter,4,latter=4,1,0,0,0,3,0,0,0
laundry,4,laundry=4,0,1,0,0,3,0,0,0
lazuli,4,lazuli=4,3,1,0,0,0,0,0,0
lear,4,lear=4,0,4,0,0,0,0,0,0
leg,4,legs=4,4,0,0,0,0,0,0,0
lion,4,lions=3; lion=1,4,0,0,0,0,0,0,0
lithornis,4,lithornis=4,0,4,0,0,0,0,0,0
lively,4,lively=4,0,1,0,0,3,0,0,0
longshore,4,longshore=4,0,0,0,0,4,0,0,0
louis,4,louis=4,0,4,0,0,0,0,0,0
lung,4,lungs=4,4,0,0,0,0,0,0,0
machinery,4,machinery=4,4,0,0,0,0,0,0,0
maritime,4,maritime=4,0,0,0,0,4,0,0,0
martinez,4,martinez=4,0,4,0,0,0,0,0,0
master,4,master=3; mastering=1,2,0,2,0,0,0,0,0
matt,4,matt=4,0,4,0,0,0,0,0,0
maxim,4,maxim=4,0,4,0,0,0,0,0,0
maximization,4,maximization=4,4,0,0,0,0,0,0,0
maximize,4,maximize=3; maximizing=1,0,0,4,0,0,0,0,0
melatonin,4,melatonin=4,2,2,0,0,0,0,0,0
mere,4,mere=4,0,0,0,0,4,0,0,0
mesosystem,4,mesosystem=4,4,0,0,0,0,0,0,0
metabolism,4,metabolism=4,4,0,0,0,0,0,0,0
mexican,4,mexican=4,0,0,0,0,4,0,0,0
mindful,4,mindful=4,0,0,0,0,4,0,0,0
mixed,4,mixed=4,0,0,0,0,4,0,0,0
moderate,4,moderate=4,0,0,0,0,4,0,0,0
modernism,4,modernism=4,0,4,0,0,0,0,0,0
modest,4,modest=4,0,0,0,0,4,0,0,0
module,4,module=2; modules=2,4,0,0,0,0,0,0,0
molten,4,molten=4,0,0,0,0,4,0,0,0
monetary,4,monetary=4,0,0,0,0,4,0,0,0
morowitz,4,morowitz=4,0,4,0,0,0,0,0,0
motivated,4,motivated=4,0,0,0,0,4,0,0,0
motivational,4,motivational=4,0,0,0,0,4,0,0,0
necessarily,4,necessarily=4,0,0,0,0,0,4,0,0
nectar,4,nectar=4,3,1,0,0,0,0,0,0
negotiation,4,negotiations=4,4,0,0,0,0,0,0,0
networks,4,networks=4,0,4,0,0,0,0,0,0
neural,4,neural=4,0,0,0,0,4,0,0,0
newsletter,4,newsletter=4,4,0,0,0,0,0,0,0
nocturnal,4,nocturnal=4,0,0,0,0,4,0,0,0
noticeable,4,noticeable=4,0,0,0,0,4,0,0,0
notification,4,notifications=3; notification=1,4,0,0,0,0,0,0,0
nutritional,4,nutritional=4,0,0,0,0,4,0,0,0
objection,4,objection=2; objections=2,4,0,0,0,0,0,0,0
obscure,4,obscured=3; obscure=1,0,0,3,0,1,0,0,0
oceanography,4,oceanography=4,1,3,0,0,0,0,0,0
operating,4,operating=4,4,0,0,0,0,0,0,0
opposite,4,opposite=4,3,0,0,0,1,0,0,0
optimistic,4,optimistic=4,0,1,0,0,3,0,0,0
outage,4,outage=2; outages=2,4,0,0,0,0,0,0,0
overcrowding,4,overcrowding=4,4,0,0,0,0,0,0,0
overdue,4,overdue=4,0,0,0,0,4,0,0,0
overload,4,overload=4,2,0,2,0,0,0,0,0
overly,4,overly=4,0,0,0,0,0,4,0,0
overnight,4,overnight=4,0,0,0,0,0,4,0,0
overstate,4,overstates=3; overstated=1,0,0,4,0,0,0,0,0
pablo,4,pablo=4,0,4,0,0,0,0,0,0
packaging,4,packaging=4,4,0,0,0,0,0,0,0
pain,4,pain=4,4,0,0,0,0,0,0,0
partly,4,partly=4,0,0,0,0,0,4,0,0
patch,4,patch=2; patches=2,4,0,0,0,0,0,0,0
patent,4,patented=3; patents=1,1,0,3,0,0,0,0,0
peat,4,peat=4,4,0,0,0,0,0,0,0
penetrate,4,penetrate=4,1,0,3,0,0,0,0,0
percentage,4,percentage=4,4,0,0,0,0,0,0,0
perpendicular,4,perpendicular=4,0,0,0,0,4,0,0,0
persistent,4,persistent=4,0,0,0,0,4,0,0,0
personalization,4,personalization=4,4,0,0,0,0,0,0,0
pesticide,4,pesticides=3; pesticide=1,4,0,0,0,0,0,0,0
peter,4,peter=4,0,4,0,0,0,0,0,0
phenomena,4,phenomena=4,2,2,0,0,0,0,0,0
photovoltaic,4,photovoltaic=4,0,2,0,0,2,0,0,0
picky,4,picky=4,0,0,0,0,4,0,0,0
placement,4,placement=4,4,0,0,0,0,0,0,0
plane,4,plane=4,4,0,0,0,0,0,0,0
playwright,4,playwrights=4,4,0,0,0,0,0,0,0
plumbing,4,plumbing=4,4,0,0,0,0,0,0,0
poetry,4,poetry=4,4,0,0,0,0,0,0,0
polar,4,polar=4,0,0,0,0,4,0,0,0
pollen,4,pollen=4,4,0,0,0,0,0,0,0
polynomial,4,polynomial=3; polynomials=1,1,0,0,0,3,0,0,0
popularize,4,popularized=4,0,0,4,0,0,0,0,0
portfolio,4,portfolio=4,4,0,0,0,0,0,0,0
portray,4,portray=3; portrayed=1,0,0,4,0,0,0,0,0
potato,4,potato=4,3,1,0,0,0,0,0,0
preservation,4,preservation=4,3,1,0,0,0,0,0,0
prevail,4,prevailing=4,0,0,4,0,0,0,0,0
prevalent,4,prevalent=4,0,0,0,0,4,0,0,0
pride,4,pride=3; prides=1,4,0,0,0,0,0,0,0
probability,4,probability=4,4,0,0,0,0,0,0,0
problematic,4,problematic=4,1,0,0,0,3,0,0,0
proceed,4,proceed=2; proceeds=2,2,0,2,0,0,0,0,0
progressive,4,progressive=4,0,0,0,0,4,0,0,0
prohibit,4,prohibited=3; prohibits=1,0,0,4,0,0,0,0,0
promotion,4,promotion=2; promotions=2,4,0,0,0,0,0,0,0
protective,4,protective=4,0,0,0,0,4,0,0,0
pulsar,4,pulsars=4,4,0,0,0,0,0,0,0
purely,4,purely=4,0,0,0,0,0,4,0,0
purification,4,purification=4,4,0,0,0,0,0,0,0
purity,4,purity=4,2,1,1,0,0,0,0,0
pursuit,4,pursuit=4,4,0,0,0,0,0,0,0
quarter,4,quarter=2; quarters=2,4,0,0,0,0,0,0,0
quota,4,quotas=4,4,0,0,0,0,0,0,0
radioactive,4,radioactive=4,0,0,0,0,4,0,0,0
rainy,4,rainy=4,0,0,0,0,4,0,0,0
ray,4,rays=4,4,0,0,0,0,0,0,0
recipient,4,recipients=3; recipient=1,4,0,0,0,0,0,0,0
reconstruction,4,reconstruction=4,4,0,0,0,0,0,0,0
recreation,4,recreation=4,2,2,0,0,0,0,0,0
recyclable,4,recyclable=4,0,0,0,0,4,0,0,0
reframe,4,reframe=4,0,0,4,0,0,0,0,0
refrigerator,4,refrigerator=3; refrigerators=1,4,0,0,0,0,0,0,0
regardless,4,regardless=4,0,0,0,0,0,4,0,0
related,4,related=4,0,0,0,0,4,0,0,0
relaxed,4,relaxed=4,0,1,0,0,3,0,0,0
relevance,4,relevance=4,4,0,0,0,0,0,0,0
relieve,4,relieve=3; relieved=1,1,0,3,0,0,0,0,0
religion,4,religion=4,4,0,0,0,0,0,0,0
renovate,4,renovated=3; renovating=1,0,0,4,0,0,0,0,0
repeatedly,4,repeatedly=4,0,0,0,0,0,4,0,0
reproductive,4,reproductive=4,0,0,0,0,4,0,0,0
responsive,4,responsive=4,0,0,0,0,4,0,0,0
restock,4,restock=2; restocked=1; restocking=1,0,0,4,0,0,0,0,0
restriction,4,restrictions=4,4,0,0,0,0,0,0,0
retreat,4,retreat=4,3,1,0,0,0,0,0,0
retrieve,4,retrieve=3; retrieves=1,0,0,4,0,0,0,0,0
revise,4,revise=2; revised=1; revising=1,0,1,3,0,0,0,0,0
revitalization,4,revitalization=4,4,0,0,0,0,0,0,0
rid,4,rid=3; riding=1,0,0,3,0,1,0,0,0
ripe,4,ripe=4,0,0,0,0,4,0,0,0
riverside,4,riverside=4,0,4,0,0,0,0,0,0
rooftop,4,rooftop=2; rooftops=2,4,0,0,0,0,0,0,0
rose,4,roses=3; rose=1,3,0,0,0,1,0,0,0
ruin,4,ruins=4,3,0,1,0,0,0,0,0
ruling,4,ruling=4,4,0,0,0,0,0,0,0
safeguard,4,safeguard=2; safeguarded=1; safeguards=1,1,0,3,0,0,0,0,0
sagan,4,sagan=4,0,4,0,0,0,0,0,0
sam,4,sam=4,0,4,0,0,0,0,0,0
scatter,4,scattered=2; scatter=1; scatters=1,2,0,2,0,0,0,0,0
scholarly,4,scholarly=4,0,0,0,0,4,0,0,0
scotland,4,scotland=4,0,4,0,0,0,0,0,0
scrutinize,4,scrutinizing=4,0,0,4,0,0,0,0,0
seabed,4,seabed=4,4,0,0,0,0,0,0,0
seamlessly,4,seamlessly=4,0,0,0,0,0,4,0,0
semiconductor,4,semiconductor=4,4,0,0,0,0,0,0,0
sensation,4,sensation=4,4,0,0,0,0,0,0,0
sensory,4,sensory=4,0,0,0,0,4,0,0,0
seriously,4,seriously=4,0,0,0,0,0,4,0,0
serotonin,4,serotonin=4,2,2,0,0,0,0,0,0
shakespeare,4,shakespeare=4,0,4,0,0,0,0,0,0
shine,4,shine=4,2,0,2,0,0,0,0,0
shipment,4,shipment=2; shipments=2,4,0,0,0,0,0,0,0
shortage,4,shortages=3; shortage=1,4,0,0,0,0,0,0,0
shrink,4,shrinking=3; shrinks=1,1,0,3,0,0,0,0,0
silent,4,silent=4,0,0,0,0,4,0,0,0
sine,4,sine=4,0,0,2,0,2,0,0,0
sinosauropteryx,4,sinosauropteryx=4,0,4,0,0,0,0,0,0
skew,4,skew=4,0,0,4,0,0,0,0,0
skilled,4,skilled=4,0,0,0,0,4,0,0,0
skip,4,skip=2; skipping=2,0,0,4,0,0,0,0,0
slight,4,slight=3; slightest=1,0,1,0,0,3,0,0,0
slot,4,slot=3; slots=1,4,0,0,0,0,0,0,0
snake,4,snake=2; snakes=2,4,0,0,0,0,0,0,0
sodium,4,sodium=4,4,0,0,0,0,0,0,0
solely,4,solely=4,0,0,0,0,0,4,0,0
solutions,4,solutions=4,0,4,0,0,0,0,0,0
sometime,4,sometime=4,0,1,0,0,0,3,0,0
southeast,4,southeast=4,0,2,0,0,2,0,0,0
soybean,4,soybeans=4,4,0,0,0,0,0,0,0
species,4,species=4,3,1,0,0,0,0,0,0
spontaneous,4,spontaneous=4,0,0,0,0,4,0,0,0
sporting,4,sporting=4,4,0,0,0,0,0,0,0
stamp,4,stamps=2; stamp=1; stamped=1,3,0,1,0,0,0,0,0
standardized,4,standardized=4,0,0,0,0,4,0,0,0
stark,4,stark=4,0,0,0,0,4,0,0,0
starter,4,starter=2; starters=2,2,0,0,0,2,0,0,0
steady,4,steady=3; steadier=1,0,1,0,0,3,0,0,0
stimulus,4,stimuli=4,4,0,0,0,0,0,0,0
stm,4,stm=4,0,4,0,0,0,0,0,0
stomach,4,stomach=4,4,0,0,0,0,0,0,0
stormwater,4,stormwater=4,4,0,0,0,0,0,0,0
strive,4,strive=3; striving=1,0,0,4,0,0,0,0,0
stunning,4,stunning=4,0,0,0,0,4,0,0,0
subjective,4,subjective=4,0,0,0,0,4,0,0,0
submerge,4,submerged=3; submerging=1,0,0,4,0,0,0,0,0
succeed,4,succeed=4,0,0,4,0,0,0,0,0
succulent,4,succulents=4,4,0,0,0,0,0,0,0
suffer,4,suffering=3; suffered=1,0,0,4,0,0,0,0,0
sufficient,4,sufficient=4,0,0,0,0,4,0,0,0
sundays,4,sundays=4,0,4,0,0,0,0,0,0
supercontinent,4,supercontinent=4,4,0,0,0,0,0,0,0
supportive,4,supportive=4,0,0,0,0,4,0,0,0
sustained,4,sustained=4,0,0,0,0,4,0,0,0
sweatshirt,4,sweatshirt=3; sweatshirts=1,4,0,0,0,0,0,0,0
swiss,4,swiss=4,0,0,0,0,4,0,0,0
syllable,4,syllables=4,4,0,0,0,0,0,0,0
symbiosis,4,symbiosis=4,4,0,0,0,0,0,0,0
symbiotic,4,symbiotic=4,0,0,0,0,4,0,0,0
symbolize,4,symbolizing=2; symbolize=1; symbolized=1,0,0,4,0,0,0,0,0
syntax,4,syntax=4,4,0,0,0,0,0,0,0
synthesis,4,synthesis=4,4,0,0,0,0,0,0,0
synthesizer,4,synthesizers=3; synthesizer=1,4,0,0,0,0,0,0,0
tackle,4,tackle=4,0,0,4,0,0,0,0,0
talented,4,talented=4,0,0,0,0,4,0,0,0
tanzania,4,tanzania=4,0,4,0,0,0,0,0,0
tax,4,tax=3; taxing=1,3,0,1,0,0,0,0,0
taxation,4,taxation=4,4,0,0,0,0,0,0,0
taxi,4,taxi=4,4,0,0,0,0,0,0,0
tear,4,tear=4,2,0,2,0,0,0,0,0
temple,4,temples=3; temple=1,4,0,0,0,0,0,0,0
territorial,4,territorial=4,0,0,0,0,4,0,0,0
tetrodotoxin,4,tetrodotoxin=4,3,1,0,0,0,0,0,0
thanks,4,thanks=4,0,4,0,0,0,0,0,0
theatre,4,theatre=4,3,1,0,0,0,0,0,0
therefore,4,therefore=4,0,0,0,0,0,4,0,0
thermonuclear,4,thermonuclear=4,0,4,0,0,0,0,0,0
theropod,4,theropod=4,0,0,0,0,4,0,0,0
thoughtfully,4,thoughtfully=4,0,0,0,0,0,4,0,0
thread,4,thread=2; threads=2,4,0,0,0,0,0,0,0
tiffany,4,tiffany=4,0,4,0,0,0,0,0,0
tight,4,tight=4,0,0,0,0,3,1,0,0
tissue,4,tissues=4,4,0,0,0,0,0,0,0
tokamak,4,tokamaks=4,4,0,0,0,0,0,0,0
ton,4,tons=4,4,0,0,0,0,0,0,0
total,4,total=4,2,0,0,0,2,0,0,0
touching,4,touching=4,0,0,0,0,4,0,0,0
tough,4,tough=3; toughest=1,0,0,0,0,4,0,0,0
tower,4,towers=3; tower=1,4,0,0,0,0,0,0,0
trader,4,traders=4,4,0,0,0,0,0,0,0
transaction,4,transactions=3; transaction=1,4,0,0,0,0,0,0,0
transient,4,transient=4,0,0,0,0,4,0,0,0
transmit,4,transmit=3; transmitted=1,0,0,4,0,0,0,0,0
tropical,4,tropical=4,0,0,0,0,4,0,0,0
twist,4,twists=2; twist=1; twisted=1,3,0,1,0,0,0,0,0
ultimately,4,ultimately=4,0,0,0,0,0,4,0,0
unavailable,4,unavailable=4,0,0,0,0,4,0,0,0
uncle,4,uncle=2; uncles=2,4,0,0,0,0,0,0,0
unconventional,4,unconventional=4,0,0,0,0,4,0,0,0
unfair,4,unfair=4,0,0,0,0,4,0,0,0
unhealthy,4,unhealthy=4,0,0,0,0,4,0,0,0
unity,4,unity=4,4,0,0,0,0,0,0,0
unknown,4,unknown=4,0,0,0,0,4,0,0,0
unsuitable,4,unsuitable=4,0,0,0,0,4,0,0,0
unusually,4,unusually=4,0,0,0,0,0,4,0,0
unveil,4,unveiled=2; unveiling=2,0,0,4,0,0,0,0,0
urge,4,urge=4,0,0,4,0,0,0,0,0
urgent,4,urgent=4,0,0,0,0,4,0,0,0
usefulness,4,usefulness=4,4,0,0,0,0,0,0,0
users,4,users=4,0,4,0,0,0,0,0,0
validate,4,validated=4,0,0,4,0,0,0,0,0
variability,4,variability=4,4,0,0,0,0,0,0,0
varied,4,varied=4,0,0,0,0,4,0,0,0
vc,4,vc=4,0,4,0,0,0,0,0,0
vessel,4,vessel=2; vessels=2,4,0,0,0,0,0,0,0
via,4,via=4,0,0,0,0,0,0,0,4
violation,4,violations=4,4,0,0,0,0,0,0,0
violin,4,violin=4,4,0,0,0,0,0,0,0
volcano,4,volcanoes=3; volcano=1,4,0,0,0,0,0,0,0
vote,4,vote=4,1,1,2,0,0,0,0,0
wavelet,4,wavelet=4,4,0,0,0,0,0,0,0
wing,4,wing=2; wings=2,4,0,0,0,0,0,0,0
wintering,4,wintering=4,4,0,0,0,0,0,0,0
wipe,4,wiped=2; wipe=1; wipes=1,1,0,3,0,0,0,0,0
workbench,4,workbench=4,4,0,0,0,0,0,0,0
workforce,4,workforce=4,4,0,0,0,0,0,0,0
yawn,4,yawns=2; yawn=1; yawning=1,1,0,2,0,0,1,0,0
youth,4,youth=4,4,0,0,0,0,0,0,0
zeno,4,zeno=4,0,4,0,0,0,0,0,0
abnormality,3,abnormalities=3,3,0,0,0,0,0,0,0
aboard,3,aboard=3,0,0,0,0,0,0,0,3
abstraction,3,abstraction=3,3,0,0,0,0,0,0,0
abundant,3,abundant=3,0,0,0,0,3,0,0,0
accessibility,3,accessibility=3,3,0,0,0,0,0,0,0
accessory,3,accessories=3,3,0,0,0,0,0,0,0
accomplish,3,accomplish=2; accomplishing=1,0,0,3,0,0,0,0,0
accomplishment,3,accomplishment=3,3,0,0,0,0,0,0,0
accustom,3,accustomed=3,0,0,3,0,0,0,0,0
activate,3,activated=2; activate=1,0,0,3,0,0,0,0,0
actuator,3,actuators=3,3,0,0,0,0,0,0,0
adams,3,adams=3,0,3,0,0,0,0,0,0
adaptable,3,adaptable=3,0,1,0,0,2,0,0,0
admit,3,admit=1; admitted=1; admitting=1,0,0,3,0,0,0,0,0
aerobics,3,aerobics=3,3,0,0,0,0,0,0,0
aerosol,3,aerosols=3,3,0,0,0,0,0,0,0
affordability,3,affordability=3,3,0,0,0,0,0,0,0
afterward,3,afterward=3,0,0,0,0,0,3,0,0
ahmed,3,ahmed=3,0,3,0,0,0,0,0,0
airline,3,airline=2; airlines=1,3,0,0,0,0,0,0,0
alike,3,alike=3,0,0,0,0,0,3,0,0
alive,3,alive=3,0,0,0,0,3,0,0,0
alleviate,3,alleviate=3,1,0,2,0,0,0,0,0
alongside,3,alongside=3,0,0,0,0,0,0,0,3
alternate,3,alternate=2; alternating=1,0,0,2,0,1,0,0,0
amateur,3,amateur=2; amateurs=1,1,0,0,0,2,0,0,0
ambulance,3,ambulance=3,3,0,0,0,0,0,0,0
animals,3,animals=3,0,3,0,0,0,0,0,0
anisotropy,3,anisotropies=3,3,0,0,0,0,0,0,0
annex,3,annex=3,3,0,0,0,0,0,0,0
annoying,3,annoying=3,0,0,0,0,3,0,0,0
antimicrobial,3,antimicrobial=3,0,0,0,0,3,0,0,0
appropriation,3,appropriation=3,3,0,0,0,0,0,0,0
aptitude,3,aptitude=3,3,0,0,0,0,0,0,0
archive,3,archives=2; archive=1,3,0,0,0,0,0,0,0
areas,3,areas=3,0,3,0,0,0,0,0,0
armor,3,armor=3,3,0,0,0,0,0,0,0
arthropod,3,arthropods=3,3,0,0,0,0,0,0,0
