lemma,count,observed_forms,noun,proper_noun,verb,auxiliary,adjective,adverb,pronoun,other
johan,3,johan=3,0,3,0,0,0,0,0,0
jongleur,3,jongleur=3,3,0,0,0,0,0,0,0
josef,3,josef=3,0,3,0,0,0,0,0,0
journalistic,3,journalistic=3,0,0,0,0,3,0,0,0
judging,3,judging=3,3,0,0,0,0,0,0,0
julian,3,julian=3,0,3,0,0,0,0,0,0
julio,3,julio=3,0,3,0,0,0,0,0,0
juncos,3,juncos=3,0,3,0,0,0,0,0,0
jura,3,jura=3,0,3,0,0,0,0,0,0
jurisdiction,3,jurisdictions=2; jurisdiction=1,3,0,0,0,0,0,0,0
jury,3,jury=2; juries=1,3,0,0,0,0,0,0,0
kame,3,kame=3,0,3,0,0,0,0,0,0
kansas,3,kansas=3,0,3,0,0,0,0,0,0
katsinam,3,katsinam=3,0,3,0,0,0,0,0,0
keeling,3,keeling=3,0,3,0,0,0,0,0,0
kelvins,3,kelvins=3,0,3,0,0,0,0,0,0
kennelly,3,kennelly=3,0,3,0,0,0,0,0,0
kidding,3,kidding=3,2,1,0,0,0,0,0,0
killifish,3,killifish=3,1,0,0,0,2,0,0,0
kinda,3,kinda=3,0,1,1,0,0,1,0,0
kindness,3,kindness=3,3,0,0,0,0,0,0,0
klaus,3,klaus=3,0,3,0,0,0,0,0,0
knossus,3,knossus=3,0,3,0,0,0,0,0,0
koala,3,koalas=2; koala=1,3,0,0,0,0,0,0,0
koalas,3,koalas=3,1,2,0,0,0,0,0,0
kwame,3,kwame=3,0,3,0,0,0,0,0,0
lactase,3,lactase=3,2,1,0,0,0,0,0,0
lactate,3,lactate=3,3,0,0,0,0,0,0,0
lakeside,3,lakesides=2; lakeside=1,3,0,0,0,0,0,0,0
lambulus,3,lambulus=3,0,3,0,0,0,0,0,0
lamprologus,3,lamprologus=3,0,3,0,0,0,0,0,0
landlords,3,landlords=3,0,3,0,0,0,0,0,0
landowners,3,landowners=3,0,3,0,0,0,0,0,0
lanzarote,3,lanzarote=3,0,3,0,0,0,0,0,0
larch,3,larch=3,3,0,0,0,0,0,0,0
larger,3,larger=3,0,3,0,0,0,0,0,0
larry,3,larry=3,0,3,0,0,0,0,0,0
latch,3,latch=2; latches=1,0,0,3,0,0,0,0,0
latecomer,3,latecomer=2; latecomers=1,3,0,0,0,0,0,0,0
laterally,3,laterally=3,0,0,0,0,0,3,0,0
laureate,3,laureate=3,3,0,0,0,0,0,0,0
lazzi,3,lazzi=3,3,0,0,0,0,0,0,0
lce,3,lce=3,1,2,0,0,0,0,0,0
leach,3,leach=2; leaching=1,0,0,3,0,0,0,0,0
leafy,3,leafy=3,0,0,0,0,3,0,0,0
leeward,3,leeward=3,3,0,0,0,0,0,0,0
leo,3,leo=3,0,3,0,0,0,0,0,0
les,3,les=3,0,3,0,0,0,0,0,0
lethal,3,lethal=3,0,0,0,0,3,0,0,0
letters,3,letters=3,0,3,0,0,0,0,0,0
lev,3,lev=3,0,3,0,0,0,0,0,0
lever,3,levers=3,3,0,0,0,0,0,0,0
lgm,3,lgm=3,0,3,0,0,0,0,0,0
licensed,3,licensed=3,0,0,0,0,3,0,0,0
lifeguard,3,lifeguard=3,3,0,0,0,0,0,0,0
liftoff,3,liftoff=3,2,0,0,0,1,0,0,0
limbic,3,limbic=3,0,0,0,0,3,0,0,0
limiting,3,limiting=3,3,0,0,0,0,0,0,0
lindane,3,lindane=3,3,0,0,0,0,0,0,0
lines,3,lines=3,0,3,0,0,0,0,0,0
lining,3,lining=3,3,0,0,0,0,0,0,0
linkage,3,linkages=2; linkage=1,3,0,0,0,0,0,0,0
liquefy,3,liquefied=3,0,0,3,0,0,0,0,0
lizards,3,lizards=3,0,3,0,0,0,0,0,0
ll,3,ll=3,0,1,0,2,0,0,0,0
llama,3,llama=3,1,2,0,0,0,0,0,0
localized,3,localized=3,0,0,0,0,3,0,0,0
locations,3,locations=3,0,3,0,0,0,0,0,0
logistical,3,logistical=3,0,0,0,0,3,0,0,0
loneliness,3,loneliness=3,3,0,0,0,0,0,0,0
longing,3,longing=3,3,0,0,0,0,0,0,0
longstanding,3,longstanding=3,0,0,0,0,3,0,0,0
lookout,3,lookout=3,3,0,0,0,0,0,0,0
lopez,3,lopez=3,0,3,0,0,0,0,0,0
lotte,3,lotte=3,0,3,0,0,0,0,0,0
lowlands,3,lowlands=3,0,3,0,0,0,0,0,0
ls,3,ls=3,0,0,0,0,0,0,0,3
lucy,3,lucy=3,0,3,0,0,0,0,0,0
lug,3,lugging=2; lug=1,0,0,3,0,0,0,0,0
luminous,3,luminous=3,0,0,0,0,3,0,0,0
lungfish,3,lungfish=3,0,0,0,0,3,0,0,0
luxurious,3,luxurious=3,0,0,0,0,3,0,0,0
lvory,3,lvory=3,3,0,0,0,0,0,0,0
lydians,3,lydians=3,0,3,0,0,0,0,0,0
lynn,3,lynn=3,0,3,0,0,0,0,0,0
ma,3,ma=3,0,2,0,0,1,0,0,0
mac,3,mac=3,0,3,0,0,0,0,0,0
macbeth,3,macbeth=3,0,3,0,0,0,0,0,0
macedonia,3,macedonia=3,0,3,0,0,0,0,0,0
machinist,3,machinists=2; machinist=1,3,0,0,0,0,0,0,0
mackenzie,3,mackenzie=3,0,3,0,0,0,0,0,0
macroburst,3,macrobursts=2; macroburst=1,2,0,0,0,1,0,0,0
madison,3,madison=3,0,3,0,0,0,0,0,0
magnetite,3,magnetite=3,2,0,1,0,0,0,0,0
maimonide,3,maimonides=3,2,0,1,0,0,0,0,0
maine,3,maine=3,0,3,0,0,0,0,0,0
majerus,3,majerus=3,0,3,0,0,0,0,0,0
malawi,3,malawi=3,0,3,0,0,0,0,0,0
malaysia,3,malaysia=3,0,3,0,0,0,0,0,0
mall,3,malls=2; mall=1,3,0,0,0,0,0,0,0
mallard,3,mallard=3,0,0,0,0,3,0,0,0
malnourished,3,malnourished=3,0,0,0,0,3,0,0,0
mandate,3,mandate=2; mandates=1,3,0,0,0,0,0,0,0
manganese,3,manganese=3,2,0,0,0,1,0,0,0
manually,3,manually=3,0,0,0,0,0,3,0,0
mapmake,3,mapmaking=3,0,0,3,0,0,0,0,0
marching,3,marching=3,3,0,0,0,0,0,0,0
marg,3,marg=3,3,0,0,0,0,0,0,0
margaret,3,margaret=3,0,3,0,0,0,0,0,0
marginal,3,marginal=3,0,0,0,0,3,0,0,0
marianas,3,marianas=3,0,3,0,0,0,0,0,0
marigold,3,marigolds=3,3,0,0,0,0,0,0,0
marquez,3,marquez=3,2,1,0,0,0,0,0,0
married,3,married=3,0,0,0,0,3,0,0,0
marseilles,3,marseilles=3,0,3,0,0,0,0,0,0
marston,3,marston=3,0,3,0,0,0,0,0,0
marty,3,marty=3,0,3,0,0,0,0,0,0
marvel,3,marvel=3,1,0,2,0,0,0,0,0
maternal,3,maternal=3,0,0,0,0,3,0,0,0
maximizing,3,maximizing=3,3,0,0,0,0,0,0,0
mayas,3,mayas=3,0,3,0,0,0,0,0,0
maška,3,maška=3,0,3,0,0,0,0,0,0
meadow,3,meadows=2; meadow=1,2,0,1,0,0,0,0,0
meaningless,3,meaningless=3,0,0,0,0,3,0,0,0
measuring,3,measuring=3,3,0,0,0,0,0,0,0
medalist,3,medalist=2; medalists=1,3,0,0,0,0,0,0,0
mediate,3,mediate=2; mediated=1,2,0,1,0,0,0,0,0
meditate,3,meditate=2; meditated=1,0,0,3,0,0,0,0,0
megapodes,3,megapodes=3,0,3,0,0,0,0,0,0
melodramas,3,melodramas=3,1,2,0,0,0,0,0,0
melodramatic,3,melodramatic=3,0,0,0,0,3,0,0,0
memorial,3,memorial=2; memorials=1,2,0,0,0,1,0,0,0
menial,3,menial=3,0,0,0,0,3,0,0,0
mercantilist,3,mercantilists=3,3,0,0,0,0,0,0,0
merce,3,merce=3,0,3,0,0,0,0,0,0
mercy,3,mercy=2; mercies=1,3,0,0,0,0,0,0,0
mesa,3,mesa=3,0,3,0,0,0,0,0,0
mesoamericans,3,mesoamericans=3,0,3,0,0,0,0,0,0
meteorites,3,meteorites=3,0,3,0,0,0,0,0,0
methodical,3,methodical=3,0,0,0,0,3,0,0,0
metropolitan,3,metropolitan=3,0,1,0,0,2,0,0,0
michelle,3,michelle=3,0,3,0,0,0,0,0,0
michigan,3,michigan=3,0,3,0,0,0,0,0,0
miconia,3,miconia=3,0,3,0,0,0,0,0,0
microarchitecture,3,microarchitecture=3,3,0,0,0,0,0,0,0
microbiologist,3,microbiologists=3,3,0,0,0,0,0,0,0
micronutrient,3,micronutrients=3,3,0,0,0,0,0,0,0
microscopically,3,microscopically=3,0,0,0,0,0,3,0,0
midline,3,midline=3,3,0,0,0,0,0,0,0
mileage,3,mileage=3,3,0,0,0,0,0,0,0
milutin,3,milutin=3,0,3,0,0,0,0,0,0
mime,3,miming=2; mimes=1,1,0,2,0,0,0,0,0
minimalist,3,minimalist=3,1,0,0,0,2,0,0,0
mirador,3,mirador=3,0,3,0,0,0,0,0,0
miserable,3,miserable=3,0,0,0,0,3,0,0,0
mismatch,3,mismatched=2; mismatch=1,1,0,2,0,0,0,0,0
misty,3,misty=3,0,1,0,0,2,0,0,0
misuse,3,misuse=3,3,0,0,0,0,0,0,0
mobbing,3,mobbing=3,3,0,0,0,0,0,0,0
mock,3,mocking=2; mock=1,0,0,2,0,1,0,0,0
modem,3,modem=3,3,0,0,0,0,0,0,0
modernity,3,modernity=3,3,0,0,0,0,0,0,0
molina,3,molina=3,0,3,0,0,0,0,0,0
monarchs,3,monarchs=3,0,2,0,0,1,0,0,0
monastic,3,monastic=2; monastics=1,1,0,0,0,2,0,0,0
mongol,3,mongol=3,0,3,0,0,0,0,0,0
monophony,3,monophony=3,3,0,0,0,0,0,0,0
monotonous,3,monotonous=3,0,0,0,0,3,0,0,0
mons,3,mons=3,0,3,0,0,0,0,0,0
monstrous,3,monstrous=3,0,0,0,0,3,0,0,0
monte,3,monte=3,0,3,0,0,0,0,0,0
moonlit,3,moonlit=3,0,0,0,0,3,0,0,0
morocco,3,morocco=3,0,3,0,0,0,0,0,0
morph,3,morphs=2; morph=1,2,0,0,0,1,0,0,0
mothers,3,mothers=3,0,3,0,0,0,0,0,0
mouthful,3,mouthful=3,1,0,0,0,2,0,0,0
multicolore,3,multicolored=3,0,0,3,0,0,0,0,0
multicultural,3,multicultural=3,0,2,0,0,1,0,0,0
multitask,3,multitask=3,0,0,3,0,0,0,0,0
musicologist,3,musicologist=2; musicologists=1,2,0,1,0,0,0,0,0
mutant,3,mutants=3,3,0,0,0,0,0,0,0
mythic,3,mythic=3,0,0,0,0,3,0,0,0
müllerian,3,müllerian=3,0,3,0,0,0,0,0,0
na,3,na=3,0,0,0,0,0,0,0,3
nakbe,3,nakbe=3,0,2,0,0,1,0,0,0
namibia,3,namibia=3,0,3,0,0,0,0,0,0
nanodiamond,3,nanodiamonds=3,3,0,0,0,0,0,0,0
nanotechnology,3,nanotechnology=3,3,0,0,0,0,0,0,0
napkin,3,napkin=3,3,0,0,0,0,0,0,0
nations,3,nations=3,0,3,0,0,0,0,0,0
necklace,3,necklaces=2; necklace=1,3,0,0,0,0,0,0,0
ned,3,ned=3,0,3,0,0,0,0,0,0
needlework,3,needlework=3,3,0,0,0,0,0,0,0
neel,3,neel=3,0,3,0,0,0,0,0,0
nelson,3,nelson=3,0,3,0,0,0,0,0,0
nestmate,3,nestmates=3,3,0,0,0,0,0,0,0
neurobiological,3,neurobiological=3,0,0,0,0,3,0,0,0
neutrally,3,neutrally=3,0,0,0,0,0,3,0,0
newcomer,3,newcomer=2; newcomers=1,3,0,0,0,0,0,0,0
newscast,3,newscast=2; newscasts=1,3,0,0,0,0,0,0,0
nicholas,3,nicholas=3,0,3,0,0,0,0,0,0
nick,3,nick=3,0,3,0,0,0,0,0,0
nina,3,nina=3,0,3,0,0,0,0,0,0
nitric,3,nitric=3,0,0,0,0,3,0,0,0
nobel,3,nobel=3,0,3,0,0,0,0,0,0
node,3,nodes=2; node=1,3,0,0,0,0,0,0,0
nonanimal,3,nonanimal=3,0,0,0,0,3,0,0,0
noncoding,3,noncoding=3,0,2,0,0,1,0,0,0
nonengineere,3,nonengineering=3,0,0,3,0,0,0,0,0
nonlinear,3,nonlinear=3,0,0,0,0,3,0,0,0
normandy,3,normandy=3,0,3,0,0,0,0,0,0
nottinghams,3,nottinghams=3,0,3,0,0,0,0,0,0
nuclei,3,nuclei=3,2,1,0,0,0,0,0,0
nudge,3,nudge=2; nudged=1,0,0,3,0,0,0,0,0
nui,3,nui=3,0,3,0,0,0,0,0,0
nuisance,3,nuisance=3,3,0,0,0,0,0,0,0
nunataks,3,nunataks=3,0,3,0,0,0,0,0,0
nutrients,3,nutrients=3,0,2,0,0,1,0,0,0
oar,3,oars=2; oar=1,3,0,0,0,0,0,0,0
objectivity,3,objectivity=3,3,0,0,0,0,0,0,0
obsession,3,obsession=3,3,0,0,0,0,0,0,0
obstacles,3,obstacles=3,0,3,0,0,0,0,0,0
ogden,3,ogden=3,0,3,0,0,0,0,0,0
oliva,3,oliva=3,0,3,0,0,0,0,0,0
olivia,3,olivia=3,0,3,0,0,0,0,0,0
olympus,3,olympus=3,0,3,0,0,0,0,0,0
omen,3,omens=3,2,0,1,0,0,0,0,0
ong,3,ong=3,0,3,0,0,0,0,0,0
onion,3,onion=2; onions=1,3,0,0,0,0,0,0,0
ooze,3,ooze=1; oozes=1; oozing=1,0,0,3,0,0,0,0,0
operating,3,operating=3,3,0,0,0,0,0,0,0
opposable,3,opposable=3,0,0,0,0,3,0,0,0
optick,3,opticks=3,3,0,0,0,0,0,0,0
orally,3,orally=3,0,0,0,0,0,3,0,0
oratory,3,oratory=3,3,0,0,0,0,0,0,0
orc,3,orc=3,3,0,0,0,0,0,0,0
orderly,3,orderly=3,0,0,0,0,3,0,0,0
orfeo,3,orfeo=3,0,3,0,0,0,0,0,0
organically,3,organically=3,0,0,0,0,0,3,0,0
organiser,3,organisers=3,3,0,0,0,0,0,0,0
ostentation,3,ostentation=3,3,0,0,0,0,0,0,0
osteoblast,3,osteoblasts=2; osteoblast=1,2,0,0,0,1,0,0,0
ounce,3,ounce=2; ounces=1,3,0,0,0,0,0,0,0
outcompete,3,outcompeting=2; outcompete=1,0,0,2,0,1,0,0,0
outgrow,3,outgrew=1; outgrown=1; outgrows=1,0,0,3,0,0,0,0,0
outlier,3,outliers=3,3,0,0,0,0,0,0,0
outset,3,outset=3,3,0,0,0,0,0,0,0
overabundant,3,overabundant=3,0,1,0,0,2,0,0,0
overclaime,3,overclaiming=3,0,0,3,0,0,0,0,0
overharvesting,3,overharvesting=3,1,1,0,0,1,0,0,0
override,3,override=2; overriding=1,0,0,3,0,0,0,0,0
overshadow,3,overshadowed=2; overshadowing=1,0,0,3,0,0,0,0,0
overshadowing,3,overshadowing=3,2,1,0,0,0,0,0,0
overthrow,3,overthrown=2; overthrow=1,1,0,2,0,0,0,0,0
overtime,3,overtime=3,2,1,0,0,0,0,0,0
overturn,3,overturned=2; overturning=1,0,0,3,0,0,0,0,0
overweight,3,overweight=3,0,0,0,0,3,0,0,0
ow,3,ow=3,0,2,0,0,1,0,0,0
oxbow,3,oxbow=3,3,0,0,0,0,0,0,0
oyamel,3,oyamel=3,2,1,0,0,0,0,0,0
packing,3,packing=3,3,0,0,0,0,0,0,0
painstakingly,3,painstakingly=3,0,0,0,0,0,3,0,0
palatable,3,palatable=3,0,0,0,0,3,0,0,0
palermo,3,palermo=3,0,3,0,0,0,0,0,0
palestine,3,palestine=3,0,3,0,0,0,0,0,0
pantalone,3,pantalone=3,0,3,0,0,0,0,0,0
paolo,3,paolo=3,0,3,0,0,0,0,0,0
par,3,par=2; pared=1,2,0,1,0,0,0,0,0
parachute,3,parachutes=3,3,0,0,0,0,0,0,0
paradoxically,3,paradoxically=3,0,0,0,0,0,3,0,0
paragraphs,3,paragraphs=3,0,3,0,0,0,0,0,0
parallax,3,parallax=3,3,0,0,0,0,0,0,0
parasites,3,parasites=3,0,3,0,0,0,0,0,0
parenthetical,3,parenthetical=3,0,0,0,0,3,0,0,0
parish,3,parish=2; parishes=1,1,2,0,0,0,0,0,0
parthian,3,parthian=3,0,1,0,0,2,0,0,0
participants,3,participants=3,0,3,0,0,0,0,0,0
particularity,3,particularity=3,3,0,0,0,0,0,0,0
particulate,3,particulate=3,3,0,0,0,0,0,0,0
passing,3,passing=3,3,0,0,0,0,0,0,0
patera,3,patera=3,0,3,0,0,0,0,0,0
paterson,3,paterson=3,0,3,0,0,0,0,0,0
pathways,3,pathways=3,0,3,0,0,0,0,0,0
patricians,3,patricians=3,0,3,0,0,0,0,0,0
paycheck,3,paycheck=3,3,0,0,0,0,0,0,0
peacefully,3,peacefully=3,0,0,0,0,0,3,0,0
peake,3,peake=3,0,3,0,0,0,0,0,0
pear,3,pear=2; pears=1,3,0,0,0,0,0,0,0
peasantry,3,peasantry=3,3,0,0,0,0,0,0,0
peasants,3,peasants=3,0,3,0,0,0,0,0,0
pedestal,3,pedestals=2; pedestal=1,3,0,0,0,0,0,0,0
pedro,3,pedro=3,0,3,0,0,0,0,0,0
pellet,3,pellets=3,2,0,1,0,0,0,0,0
perceptible,3,perceptible=3,0,0,0,0,3,0,0,0
performing,3,performing=3,1,2,0,0,0,0,0,0
periapsis,3,periapsis=3,2,1,0,0,0,0,0,0
perishable,3,perishable=3,0,0,0,0,3,0,0,0
perpendicular,3,perpendicular=3,0,0,0,0,3,0,0,0
perpetuate,3,perpetuating=2; perpetuate=1,1,0,2,0,0,0,0,0
persevere,3,persevere=2; persevered=1,0,0,3,0,0,0,0,0
persuasion,3,persuasion=3,3,0,0,0,0,0,0,0
pesticides,3,pesticides=3,0,3,0,0,0,0,0,0
petrified,3,petrified=3,0,0,0,0,3,0,0,0
pharmacist,3,pharmacist=2; pharmacists=1,3,0,0,0,0,0,0,0
photocyte,3,photocytes=3,3,0,0,0,0,0,0,0
photographs,3,photographs=3,0,3,0,0,0,0,0,0
photuris,3,photuris=3,0,3,0,0,0,0,0,0
picasso,3,picasso=3,0,3,0,0,0,0,0,0
pineal,3,pineal=3,1,1,0,0,1,0,0,0
ping,3,ping=2; pinging=1,1,1,1,0,0,0,0,0
pingos,3,pingos=3,0,3,0,0,0,0,0,0
pissarro,3,pissarro=3,0,3,0,0,0,0,0,0
piston,3,pistons=2; piston=1,2,1,0,0,0,0,0,0
pittsburgh,3,pittsburgh=3,0,3,0,0,0,0,0,0
platinum,3,platinum=3,3,0,0,0,0,0,0,0
playmate,3,playmates=3,3,0,0,0,0,0,0,0
playtime,3,playtime=3,3,0,0,0,0,0,0,0
pleasantly,3,pleasantly=3,0,0,0,0,0,3,0,0
plunder,3,plunder=2; plundered=1,2,0,1,0,0,0,0,0
pneumatophore,3,pneumatophores=3,3,0,0,0,0,0,0,0
pochteca,3,pochteca=3,3,0,0,0,0,0,0,0
pointless,3,pointless=3,0,0,0,0,3,0,0,0
pointy,3,pointy=3,0,0,0,0,3,0,0,0
politeness,3,politeness=3,3,0,0,0,0,0,0,0
pollinating,3,pollinating=3,3,0,0,0,0,0,0,0
polter,3,polter=3,3,0,0,0,0,0,0,0
polyethylene,3,polyethylene=3,3,0,0,0,0,0,0,0
polyp,3,polyps=3,3,0,0,0,0,0,0,0
polyphony,3,polyphony=3,2,1,0,0,0,0,0,0
pondweed,3,pondweed=3,3,0,0,0,0,0,0,0
populace,3,populace=3,3,0,0,0,0,0,0,0
populations,3,populations=3,0,3,0,0,0,0,0,0
porcellis,3,porcellis=3,0,3,0,0,0,0,0,0
portus,3,portus=3,0,3,0,0,0,0,0,0
possum,3,possum=2; possums=1,3,0,0,0,0,0,0,0
potent,3,potent=3,0,0,0,0,3,0,0,0
pp,3,pp=3,0,3,0,0,0,0,0,0
pragmatic,3,pragmatic=3,0,0,0,0,3,0,0,0
prama,3,prama=3,0,3,0,0,0,0,0,0
pratfall,3,pratfall=3,0,1,0,0,2,0,0,0
precinct,3,precinct=3,1,0,0,0,2,0,0,0
preclude,3,precluded=2; preclude=1,0,0,3,0,0,0,0,0
precondition,3,preconditions=3,3,0,0,0,0,0,0,0
predetermine,3,predetermined=3,0,0,3,0,0,0,0,0
predictive,3,predictive=3,0,0,0,0,3,0,0,0
predominant,3,predominant=3,0,0,0,0,3,0,0,0
preferably,3,preferably=3,0,0,0,0,0,3,0,0
pregive,3,pregiving=3,0,0,3,0,0,0,0,0
premodern,3,premodern=3,0,0,0,0,3,0,0,0
prescription,3,prescription=3,3,0,0,0,0,0,0,0
preservationist,3,preservationists=3,3,0,0,0,0,0,0,0
prevailing,3,prevailing=3,0,0,0,0,3,0,0,0
primrose,3,primrose=3,3,0,0,0,0,0,0,0
printed,3,printed=3,0,2,0,0,1,0,0,0
prisoner,3,prisoners=3,3,0,0,0,0,0,0,0
procedural,3,procedural=3,0,0,0,0,3,0,0,0
processes,3,processes=3,0,3,0,0,0,0,0,0
prodigious,3,prodigious=3,0,0,0,0,3,0,0,0
productively,3,productively=3,0,0,0,0,0,3,0,0
proficient,3,proficient=3,0,1,0,0,2,0,0,0
profusion,3,profusion=3,3,0,0,0,0,0,0,0
projection,3,projections=3,3,0,0,0,0,0,0,0
proliferation,3,proliferation=3,3,0,0,0,0,0,0,0
proofing,3,proofing=3,3,0,0,0,0,0,0,0
prophet,3,prophets=2; prophet=1,3,0,0,0,0,0,0,0
proplyd,3,proplyds=3,3,0,0,0,0,0,0,0
proposition,3,proposition=3,3,0,0,0,0,0,0,0
proton,3,proton=2; protons=1,3,0,0,0,0,0,0,0
protrude,3,protrude=1; protrudes=1; protruding=1,0,0,3,0,0,0,0,0
pseudorelationship,3,pseudorelationships=2; pseudorelationship=1,3,0,0,0,0,0,0,0
psychologically,3,psychologically=3,0,0,0,0,0,3,0,0
puma,3,pumas=2; puma=1,3,0,0,0,0,0,0,0
puncture,3,puncture=2; puncturing=1,0,0,3,0,0,0,0,0
purchaser,3,purchasers=2; purchaser=1,3,0,0,0,0,0,0,0
purification,3,purification=3,3,0,0,0,0,0,0,0
puzzled,3,puzzled=3,0,0,0,0,3,0,0,0
pylos,3,pylos=3,0,3,0,0,0,0,0,0
pyramids,3,pyramids=3,0,3,0,0,0,0,0,0
pyrite,3,pyrite=3,3,0,0,0,0,0,0,0
pyroxene,3,pyroxene=3,3,0,0,0,0,0,0,0
qantir,3,qantir=3,0,3,0,0,0,0,0,0
quad,3,quad=3,3,0,0,0,0,0,0,0
quagga,3,quagga=3,0,3,0,0,0,0,0,0
quake,3,quakes=3,3,0,0,0,0,0,0,0
quarrel,3,quarrels=2; quarrel=1,3,0,0,0,0,0,0,0
queleas,3,queleas=3,0,3,0,0,0,0,0,0
questions,3,questions=3,0,3,0,0,0,0,0,0
queue,3,queue=3,3,0,0,0,0,0,0,0
ra,3,ra=3,0,3,0,0,0,0,0,0
raccoon,3,raccoons=3,3,0,0,0,0,0,0,0
racquetball,3,racquetball=3,3,0,0,0,0,0,0,0
radioactivity,3,radioactivity=3,3,0,0,0,0,0,0,0
radiography,3,radiography=3,3,0,0,0,0,0,0,0
radiometer,3,radiometer=3,3,0,0,0,0,0,0,0
radish,3,radishes=2; radish=1,2,0,0,0,1,0,0,0
raider,3,raiders=2; raider=1,3,0,0,0,0,0,0,0
raisin,3,raisins=3,3,0,0,0,0,0,0,0
ramble,3,ramble=1; rambled=1; rambling=1,0,0,3,0,0,0,0,0
rampart,3,rampart=2; ramparts=1,3,0,0,0,0,0,0,0
randall,3,randall=3,0,3,0,0,0,0,0,0
rapa,3,rapa=3,0,2,0,0,1,0,0,0
rationale,3,rationale=3,3,0,0,0,0,0,0,0
reacquire,3,reacquire=3,0,0,3,0,0,0,0,0
reap,3,reap=2; reaping=1,0,0,3,0,0,0,0,0
rearing,3,rearing=3,3,0,0,0,0,0,0,0
reception,3,reception=3,3,0,0,0,0,0,0,0
recolonize,3,recolonize=2; recolonized=1,0,0,3,0,0,0,0,0
reconcile,3,reconcile=2; reconciled=1,0,0,3,0,0,0,0,0
recorder,3,recorder=2; recorders=1,3,0,0,0,0,0,0,0
recurrent,3,recurrent=3,0,0,0,0,3,0,0,0
redefine,3,redefined=3,0,0,3,0,0,0,0,0
redstart,3,redstart=2; redstarts=1,1,1,1,0,0,0,0,0
reexamine,3,reexamine=1; reexamined=1; reexamining=1,0,0,3,0,0,0,0,0
refinement,3,refinement=3,3,0,0,0,0,0,0,0
refocus,3,refocus=2; refocused=1,0,0,3,0,0,0,0,0
refreshment,3,refreshments=3,3,0,0,0,0,0,0,0
refrigerate,3,refrigerate=2; refrigerated=1,0,0,3,0,0,0,0,0
regenerate,3,regenerate=2; regenerates=1,1,0,2,0,0,0,0,0
regulated,3,regulated=3,0,0,0,0,3,0,0,0
reheat,3,reheat=2; reheating=1,0,0,3,0,0,0,0,0
reinvestment,3,reinvestment=3,3,0,0,0,0,0,0,0
relaxing,3,relaxing=3,1,1,0,0,1,0,0,0
relic,3,relics=3,3,0,0,0,0,0,0,0
relieved,3,relieved=3,0,2,0,0,1,0,0,0
relinquish,3,relinquish=2; relinquishes=1,0,0,3,0,0,0,0,0
remembering,3,remembering=3,1,2,0,0,0,0,0,0
remodel,3,remodeled=3,0,0,3,0,0,0,0,0
rename,3,renaming=2; renamed=1,0,0,3,0,0,0,0,0
rendering,3,renderings=3,3,0,0,0,0,0,0,0
renown,3,renown=3,1,2,0,0,0,0,0,0
repellent,3,repellent=3,1,0,0,0,2,0,0,0
repertoire,3,repertoire=3,3,0,0,0,0,0,0,0
reptilian,3,reptilian=3,0,0,0,0,3,0,0,0
republican,3,republican=3,0,0,0,0,3,0,0,0
resale,3,resale=3,3,0,0,0,0,0,0,0
resent,3,resented=2; resent=1,0,0,3,0,0,0,0,0
resilience,3,resilience=3,3,0,0,0,0,0,0,0
resonant,3,resonant=3,2,0,0,0,1,0,0,0
resources,3,resources=3,0,3,0,0,0,0,0,0
retina,3,retina=3,3,0,0,0,0,0,0,0
retrospective,3,retrospective=3,1,0,0,0,2,0,0,0
rework,3,reworking=2; reworked=1,0,0,3,0,0,0,0,0
rewrote,3,rewrote=3,0,0,3,0,0,0,0,0
rhetoric,3,rhetoric=3,3,0,0,0,0,0,0,0
riace,3,riace=3,0,3,0,0,0,0,0,0
richmond,3,richmond=3,0,3,0,0,0,0,0,0
riding,3,riding=3,3,0,0,0,0,0,0,0
riga,3,riga=3,0,3,0,0,0,0,0,0
rijksmuseum,3,rijksmuseum=3,0,3,0,0,0,0,0,0
ritualized,3,ritualized=3,0,0,0,0,3,0,0,0
rivalry,3,rivalry=3,2,1,0,0,0,0,0,0
riverside,3,riverside=3,2,1,0,0,0,0,0,0
roadbed,3,roadbed=2; roadbeds=1,3,0,0,0,0,0,0,0
roads,3,roads=3,0,3,0,0,0,0,0,0
rob,3,robbed=2; robs=1,1,0,2,0,0,0,0,0
rod,3,rod=3,2,1,0,0,0,0,0,0
rodriguez,3,rodriguez=3,0,3,0,0,0,0,0,0
roger,3,roger=3,0,3,0,0,0,0,0,0
rohm,3,rohm=3,0,3,0,0,0,0,0,0
romana,3,romana=3,0,3,0,0,0,0,0,0
romanization,3,romanization=3,0,3,0,0,0,0,0,0
romeo,3,romeo=3,0,3,0,0,0,0,0,0
rooms,3,rooms=3,0,3,0,0,0,0,0,0
ross,3,ross=3,0,3,0,0,0,0,0,0
rotten,3,rotten=3,0,0,0,0,3,0,0,0
rout,3,routed=2; routs=1,1,0,2,0,0,0,0,0
rudder,3,rudders=2; rudder=1,3,0,0,0,0,0,0,0
rusting,3,rusting=3,0,0,0,0,3,0,0,0
ruxton,3,ruxton=3,0,3,0,0,0,0,0,0
sachs,3,sachs=3,0,3,0,0,0,0,0,0
sacramento,3,sacramento=3,0,3,0,0,0,0,0,0
sadly,3,sadly=3,0,0,0,0,0,3,0,0
