lemma,count,observed_forms,noun,proper_noun,verb,auxiliary,adjective,adverb,pronoun,other
reinvigorate,1,reinvigorated=1,0,0,1,0,0,0,0,0
reinvigorator,1,reinvigorators=1,1,0,0,0,0,0,0,0
relatedness,1,relatedness=1,1,0,0,0,0,0,0,0
relationships,1,relationships=1,0,1,0,0,0,0,0,0
relearn,1,relearned=1,0,0,1,0,0,0,0,0
releasing,1,releasing=1,0,1,0,0,0,0,0,0
relegate,1,relegated=1,0,0,1,0,0,0,0,0
relentless,1,relentless=1,0,0,0,0,1,0,0,0
relentlessly,1,relentlessly=1,0,0,0,0,0,1,0,0
relie,1,relies=1,1,0,0,0,0,0,0,0
relish,1,relish=1,0,0,1,0,0,0,0,0
relive,1,relive=1,0,0,1,0,0,0,0,0
relocating,1,relocating=1,1,0,0,0,0,0,0,0
remarks,1,remarks=1,0,1,0,0,0,0,0,0
remediation,1,remediation=1,1,0,0,0,0,0,0,0
remelte,1,remelted=1,0,0,1,0,0,0,0,0
remem,1,remem=1,0,0,1,0,0,0,0,0
reminisce,1,reminisce=1,0,0,1,0,0,0,0,0
reminiscence,1,reminiscence=1,1,0,0,0,0,0,0,0
remix,1,remix=1,1,0,0,0,0,0,0,0
remixe,1,remixes=1,1,0,0,0,0,0,0,0
remodeling,1,remodeling=1,1,0,0,0,0,0,0,0
removed,1,removed=1,0,0,0,0,1,0,0,0
removes,1,removes=1,0,1,0,0,0,0,0,0
removing,1,removing=1,0,1,0,0,0,0,0,0
rene,1,rene=1,0,1,0,0,0,0,0,0
renegotiate,1,renegotiate=1,0,0,1,0,0,0,0,0
renewed,1,renewed=1,0,1,0,0,0,0,0,0
renter,1,renters=1,1,0,0,0,0,0,0,0
rentier,1,rentiers=1,1,0,0,0,0,0,0,0
renzi,1,renzi=1,0,1,0,0,0,0,0,0
reoccupation,1,reoccupation=1,1,0,0,0,0,0,0,0
reoccupie,1,reoccupied=1,0,0,1,0,0,0,0,0
reoccurre,1,reoccurred=1,0,0,1,0,0,0,0,0
reopening,1,reopening=1,1,0,0,0,0,0,0,0
reorganization,1,reorganization=1,1,0,0,0,0,0,0,0
reorientation,1,reorientation=1,1,0,0,0,0,0,0,0
repainting,1,repainting=1,1,0,0,0,0,0,0,0
repairable,1,repairable=1,0,0,0,0,1,0,0,0
repairs,1,repairs=1,0,1,0,0,0,0,0,0
repare,1,reparing=1,0,0,1,0,0,0,0,0
repave,1,repaved=1,0,0,1,0,0,0,0,0
repellant,1,repellant=1,1,0,0,0,0,0,0,0
repetitively,1,repetitively=1,0,0,0,0,0,1,0,0
repetitiveness,1,repetitiveness=1,0,0,0,0,1,0,0,0
rephrase,1,rephrase=1,0,0,1,0,0,0,0,0
replanting,1,replanting=1,1,0,0,0,0,0,0,0
replicas,1,replicas=1,0,1,0,0,0,0,0,0
reportedly,1,reportedly=1,0,0,0,0,0,1,0,0
reports,1,reports=1,0,1,0,0,0,0,0,0
repository,1,repository=1,1,0,0,0,0,0,0,0
repressive,1,repressive=1,0,0,0,0,1,0,0,0
reproducer,1,reproducers=1,1,0,0,0,0,0,0,0
reproducible,1,reproducible=1,0,0,0,0,1,0,0,0
reproductively,1,reproductively=1,0,0,0,0,0,1,0,0
reptiles,1,reptiles=1,0,1,0,0,0,0,0,0
repulsive,1,repulsive=1,0,0,0,0,1,0,0,0
repute,1,reputed=1,0,0,1,0,0,0,0,0
rerecord,1,rerecords=1,1,0,0,0,0,0,0,0
reroute,1,rerouted=1,0,0,1,0,0,0,0,0
rescheduling,1,rescheduling=1,1,0,0,0,0,0,0,0
rescind,1,rescinded=1,0,0,1,0,0,0,0,0
reseeding,1,reseeding=1,1,0,0,0,0,0,0,0
resell,1,reselling=1,0,0,1,0,0,0,0,0
resend,1,resend=1,0,0,1,0,0,0,0,0
reshaping,1,reshaping=1,1,0,0,0,0,0,0,0
reshelve,1,reshelve=1,0,0,1,0,0,0,0,0
reshoot,1,reshoot=1,0,0,1,0,0,0,0,0
residents,1,residents=1,0,1,0,0,0,0,0,0
resignation,1,resignation=1,1,0,0,0,0,0,0,0
resinous,1,resinous=1,0,0,0,0,1,0,0,0
resisting,1,resisting=1,0,0,0,0,1,0,0,0
resourceful,1,resourceful=1,0,0,0,0,1,0,0,0
respire,1,respire=1,0,0,1,0,0,0,0,0
resplendent,1,resplendent=1,0,0,0,0,1,0,0,0
respondent,1,respondents=1,1,0,0,0,0,0,0,0
responsibly,1,responsibly=1,0,0,0,0,0,1,0,0
restaurants,1,restaurants=1,0,1,0,0,0,0,0,0
restless,1,restless=1,0,0,0,0,1,0,0,0
restorative,1,restorative=1,0,0,0,0,1,0,0,0
restorer,1,restorer=1,1,0,0,0,0,0,0,0
restraint,1,restraints=1,1,0,0,0,0,0,0,0
restrictions,1,restrictions=1,0,1,0,0,0,0,0,0
resumé,1,resumé=1,1,0,0,0,0,0,0,0
resumés,1,resumés=1,1,0,0,0,0,0,0,0
resupplie,1,resupplied=1,0,0,1,0,0,0,0,0
resurge,1,resurges=1,1,0,0,0,0,0,0,0
resurrect,1,resurrected=1,0,0,1,0,0,0,0,0
retaliate,1,retaliated=1,0,0,1,0,0,0,0,0
retarding,1,retarding=1,1,0,0,0,0,0,0,0
reteste,1,retested=1,0,0,1,0,0,0,0,0
rethinking,1,rethinking=1,0,1,0,0,0,0,0,0
reticence,1,reticence=1,1,0,0,0,0,0,0,0
retool,1,retooled=1,0,0,1,0,0,0,0,0
retract,1,retracting=1,0,0,1,0,0,0,0,0
retraction,1,retraction=1,1,0,0,0,0,0,0,0
retreats,1,retreats=1,0,1,0,0,0,0,0,0
retroactively,1,retroactively=1,0,0,0,0,0,1,0,0
retrofit,1,retrofitted=1,0,0,1,0,0,0,0,0
retrospect,1,retrospect=1,1,0,0,0,0,0,0,0
reunion,1,reunion=1,1,0,0,0,0,0,0,0
revealing,1,revealing=1,0,0,0,0,1,0,0,0
revenge,1,revenge=1,1,0,0,0,0,0,0,0
reverend,1,reverend=1,0,1,0,0,0,0,0,0
reversibility,1,reversibility=1,1,0,0,0,0,0,0,0
reviewing,1,reviewing=1,1,0,0,0,0,0,0,0
reviews,1,reviews=1,0,1,0,0,0,0,0,0
revitalize,1,revitalize=1,0,0,1,0,0,0,0,0
revoke,1,revoke=1,0,0,1,0,0,0,0,0
revolutionizing,1,revolutionizing=1,1,0,0,0,0,0,0,0
revolutions,1,revolutions=1,0,1,0,0,0,0,0,0
revolving,1,revolving=1,0,0,0,0,1,0,0,0
rewind,1,rewind=1,1,0,0,0,0,0,0,0
rewire,1,rewiring=1,0,0,1,0,0,0,0,0
reworking,1,reworkings=1,1,0,0,0,0,0,0,0
rewriting,1,rewriting=1,1,0,0,0,0,0,0,0
rh,1,rh=1,0,1,0,0,0,0,0,0
rhapsody,1,rhapsody=1,1,0,0,0,0,0,0,0
rhein,1,rhein=1,0,1,0,0,0,0,0,0
rhineland,1,rhineland=1,0,1,0,0,0,0,0,0
rhinocerose,1,rhinoceroses=1,0,0,1,0,0,0,0,0
rhizome,1,rhizomes=1,1,0,0,0,0,0,0,0
rhododendron,1,rhododendrons=1,1,0,0,0,0,0,0,0
rhythmically,1,rhythmically=1,0,0,0,0,0,1,0,0
rhythms,1,rhythms=1,0,1,0,0,0,0,0,0
ribcage,1,ribcage=1,1,0,0,0,0,0,0,0
ricercar,1,ricercars=1,1,0,0,0,0,0,0,0
richer,1,richer=1,0,1,0,0,0,0,0,0
richly,1,richly=1,0,0,0,0,0,1,0,0
rick,1,rick=1,0,1,0,0,0,0,0,0
ridesharing,1,ridesharing=1,1,0,0,0,0,0,0,0
ridges,1,ridges=1,0,1,0,0,0,0,0,0
ridiculously,1,ridiculously=1,0,0,0,0,0,1,0,0
ries,1,ries=1,0,1,0,0,0,0,0,0
riff,1,riffs=1,1,0,0,0,0,0,0,0
rifts,1,rifts=1,0,1,0,0,0,0,0,0
riggman,1,riggman=1,0,1,0,0,0,0,0,0
rightfully,1,rightfully=1,0,0,0,0,0,1,0,0
rightness,1,rightness=1,1,0,0,0,0,0,0,0
rights,1,rights=1,0,1,0,0,0,0,0,0
rigorously,1,rigorously=1,0,0,0,0,0,1,0,0
rihanna,1,rihanna=1,0,1,0,0,0,0,0,0
rinascita,1,rinascita=1,0,1,0,0,0,0,0,0
ringing,1,ringing=1,1,0,0,0,0,0,0,0
rink,1,rink=1,1,0,0,0,0,0,0,0
rinsing,1,rinsing=1,1,0,0,0,0,0,0,0
rio,1,rio=1,0,1,0,0,0,0,0,0
ripening,1,ripening=1,1,0,0,0,0,0,0,0
ritually,1,ritually=1,0,0,0,0,0,1,0,0
rituals,1,rituals=1,0,1,0,0,0,0,0,0
riven,1,riven=1,0,0,0,0,1,0,0,0
riveting,1,riveting=1,0,0,0,0,1,0,0,0
rko,1,rko=1,0,1,0,0,0,0,0,0
rm,1,rm=1,0,1,0,0,0,0,0,0
rmoregulation,1,rmoregulation=1,1,0,0,0,0,0,0,0
roadwey,1,roadweys=1,1,0,0,0,0,0,0,0
roald,1,roald=1,0,1,0,0,0,0,0,0
roaring,1,roaring=1,1,0,0,0,0,0,0,0
roasting,1,roasting=1,1,0,0,0,0,0,0,0
robber,1,robbers=1,1,0,0,0,0,0,0,0
robbery,1,robbery=1,1,0,0,0,0,0,0,0
robigus,1,robigus=1,0,1,0,0,0,0,0,0
robins,1,robins=1,0,1,0,0,0,0,0,0
robs,1,robs=1,1,0,0,0,0,0,0,0
roby,1,roby=1,0,1,0,0,0,0,0,0
rocca,1,rocca=1,0,1,0,0,0,0,0,0
rochester,1,rochester=1,0,1,0,0,0,0,0,0
rockies,1,rockies=1,0,1,0,0,0,0,0,0
rodents,1,rodents=1,0,1,0,0,0,0,0,0
rogue,1,rogue=1,1,0,0,0,0,0,0,0
roil,1,roiling=1,0,0,1,0,0,0,0,0
roland,1,roland=1,0,1,0,0,0,0,0,0
roles,1,roles=1,0,1,0,0,0,0,0,0
rom,1,rom=1,1,0,0,0,0,0,0,0
romano,1,romano=1,0,0,0,0,1,0,0,0
ronald,1,ronald=1,0,1,0,0,0,0,0,0
roofed,1,roofed=1,0,0,0,0,1,0,0,0
roomed,1,roomed=1,0,0,0,0,1,0,0,0
rootlet,1,rootlets=1,1,0,0,0,0,0,0,0
roots,1,roots=1,0,1,0,0,0,0,0,0
rory,1,rory=1,0,1,0,0,0,0,0,0
roseate,1,roseate=1,0,0,1,0,0,0,0,0
roster,1,roster=1,1,0,0,0,0,0,0,0
rotjan,1,rotjan=1,0,1,0,0,0,0,0,0
rotting,1,rotting=1,1,0,0,0,0,0,0,0
rouffignac,1,rouffignac=1,0,1,0,0,0,0,0,0
roughage,1,roughage=1,1,0,0,0,0,0,0,0
roughen,1,roughen=1,0,0,1,0,0,0,0,0
roughness,1,roughness=1,1,0,0,0,0,0,0,0
roundish,1,roundish=1,0,0,0,0,1,0,0,0
routinized,1,routinized=1,0,0,0,0,1,0,0,0
rower,1,rowers=1,1,0,0,0,0,0,0,0
rpm,1,rpm=1,1,0,0,0,0,0,0,0
rseaciss,1,rseaciss=1,1,0,0,0,0,0,0,0
rsvp,1,rsvp=1,1,0,0,0,0,0,0,0
rubbing,1,rubbing=1,1,0,0,0,0,0,0,0
rudely,1,rudely=1,0,0,0,0,0,1,0,0
rue,1,rue=1,1,0,0,0,0,0,0,0
rug,1,rugs=1,1,0,0,0,0,0,0,0
rugosa,1,rugosa=1,1,0,0,0,0,0,0,0
ruinous,1,ruinous=1,0,0,0,0,1,0,0,0
rulers,1,rulers=1,0,1,0,0,0,0,0,0
rum,1,rum=1,1,0,0,0,0,0,0,0
rumour,1,rumour=1,0,1,0,0,0,0,0,0
rump,1,rumps=1,1,0,0,0,0,0,0,0
rundown,1,rundown=1,0,0,0,0,1,0,0,0
runny,1,runny=1,0,0,0,0,1,0,0,0
runway,1,runway=1,1,0,0,0,0,0,0,0
ruse,1,ruse=1,1,0,0,0,0,0,0,0
rustle,1,rustling=1,0,0,1,0,0,0,0,0
rutting,1,rutting=1,1,0,0,0,0,0,0,0
ruysdael,1,ruysdael=1,0,1,0,0,0,0,0,0
ry,1,ry=1,0,1,0,0,0,0,0,0
ryman,1,ryman=1,0,1,0,0,0,0,0,0
sable,1,sable=1,1,0,0,0,0,0,0,0
sacking,1,sacking=1,1,0,0,0,0,0,0,0
saddle,1,saddle=1,1,0,0,0,0,0,0,0
saddlebrook,1,saddlebrook=1,0,1,0,0,0,0,0,0
safaris,1,safaris=1,0,1,0,0,0,0,0,0
saffron,1,saffron=1,0,1,0,0,0,0,0,0
sagal,1,sagal=1,0,1,0,0,0,0,0,0
saggy,1,saggy=1,0,0,0,0,1,0,0,0
saguaro,1,saguaro=1,0,0,0,0,1,0,0,0
sahure,1,sahure=1,0,1,0,0,0,0,0,0
said,1,said=1,0,1,0,0,0,0,0,0
sailcloth,1,sailcloth=1,1,0,0,0,0,0,0,0
sails,1,sails=1,0,1,0,0,0,0,0,0
salama,1,salama=1,0,1,0,0,0,0,0,0
saleem,1,saleem=1,0,1,0,0,0,0,0,0
salem,1,salem=1,0,1,0,0,0,0,0,0
saleslady,1,saleslady=1,1,0,0,0,0,0,0,0
salisbury,1,salisbury=1,0,1,0,0,0,0,0,0
sally,1,sally=1,0,1,0,0,0,0,0,0
salp,1,salps=1,1,0,0,0,0,0,0,0
salute,1,salutes=1,1,0,0,0,0,0,0,0
saluterian,1,saluterian=1,0,0,0,0,1,0,0,0
salutine,1,salutines=1,1,0,0,0,0,0,0,0
salvador,1,salvador=1,0,1,0,0,0,0,0,0
salvage,1,salvaged=1,0,0,1,0,0,0,0,0
samba,1,samba=1,1,0,0,0,0,0,0,0
samoan,1,samoan=1,0,1,0,0,0,0,0,0
sanatose,1,sanatose=1,1,0,0,0,0,0,0,0
sanchez,1,sanchez=1,0,1,0,0,0,0,0,0
sandbar,1,sandbars=1,1,0,0,0,0,0,0,0
sanderson,1,sanderson=1,0,1,0,0,0,0,0,0
sandpaper,1,sandpaper=1,1,0,0,0,0,0,0,0
sandstorm,1,sandstorms=1,1,0,0,0,0,0,0,0
sandwiches,1,sandwiches=1,0,1,0,0,0,0,0,0
saniosis,1,saniosis=1,0,0,0,0,1,0,0,0
sanskrit,1,sanskrit=1,0,1,0,0,0,0,0,0
sansui,1,sansui=1,1,0,0,0,0,0,0,0
santiago,1,santiago=1,0,1,0,0,0,0,0,0
sapanac,1,sapanac=1,0,1,0,0,0,0,0,0
saqia,1,saqia=1,1,0,0,0,0,0,0,0
sasha,1,sasha=1,0,1,0,0,0,0,0,0
sate,1,sate=1,0,1,0,0,0,0,0,0
satellites,1,satellites=1,0,1,0,0,0,0,0,0
sates,1,sates=1,0,1,0,0,0,0,0,0
satirize,1,satirized=1,0,0,1,0,0,0,0,0
satisficer,1,satisficer=1,1,0,0,0,0,0,0,0
satisficing,1,satisficing=1,1,0,0,0,0,0,0,0
saturated,1,saturated=1,0,0,0,0,1,0,0,0
saurian,1,saurian=1,1,0,0,0,0,0,0,0
sausage,1,sausages=1,1,0,0,0,0,0,0,0
saussure,1,saussure=1,0,1,0,0,0,0,0,0
savage,1,savage=1,0,0,0,0,1,0,0,0
savannah,1,savannahs=1,1,0,0,0,0,0,0,0
savings,1,savings=1,0,1,0,0,0,0,0,0
savvy,1,savvy=1,0,0,0,0,1,0,0,0
sawlike,1,sawlike=1,0,0,0,0,1,0,0,0
sawteeth,1,sawteeth=1,1,0,0,0,0,0,0,0
saxophonist,1,saxophonist=1,1,0,0,0,0,0,0,0
sc,1,sc=1,0,1,0,0,0,0,0,0
scalable,1,scalable=1,0,0,0,0,1,0,0,0
scalelike,1,scalelike=1,0,0,0,0,1,0,0,0
scalp,1,scalp=1,1,0,0,0,0,0,0,0
scandalize,1,scandalized=1,0,0,1,0,0,0,0,0
scandalous,1,scandalous=1,0,0,0,0,1,0,0,0
scant,1,scant=1,0,0,0,0,1,0,0,0
scanty,1,scantiest=1,0,0,0,0,1,0,0,0
scapegoat,1,scapegoat=1,0,1,0,0,0,0,0,0
scarcely,1,scarcely=1,0,0,0,0,0,1,0,0
scattered,1,scattered=1,0,0,0,0,1,0,0,0
scented,1,scented=1,0,0,0,0,1,0,0,0
scholarships,1,scholarships=1,0,1,0,0,0,0,0,0
schoolmate,1,schoolmates=1,1,0,0,0,0,0,0,0
schoolyard,1,schoolyard=1,1,0,0,0,0,0,0,0
scofield,1,scofield=1,0,1,0,0,0,0,0,0
scorekeeper,1,scorekeeper=1,1,0,0,0,0,0,0,0
scores,1,scores=1,0,1,0,0,0,0,0,0
scornfully,1,scornfully=1,0,0,0,0,0,1,0,0
scotch,1,scotch=1,0,1,0,0,0,0,0,0
scour,1,scouring=1,0,0,1,0,0,0,0,0
scourge,1,scourges=1,1,0,0,0,0,0,0,0
scraggly,1,scraggly=1,0,0,0,0,0,1,0,0
scramble,1,scrambling=1,0,0,1,0,0,0,0,0
scraping,1,scraping=1,1,0,0,0,0,0,0,0
screaming,1,screaming=1,1,0,0,0,0,0,0,0
screeching,1,screeching=1,0,0,0,0,1,0,0,0
screenwriters,1,screenwriters=1,0,1,0,0,0,0,0,0
screwdriver,1,screwdriver=1,1,0,0,0,0,0,0,0
scripted,1,scripted=1,0,0,0,0,1,0,0,0
scriptwriter,1,scriptwriters=1,1,0,0,0,0,0,0,0
scrolling,1,scrolling=1,1,0,0,0,0,0,0,0
scuff,1,scuff=1,0,0,0,0,1,0,0,0
sculpted,1,sculpted=1,0,0,0,0,1,0,0,0
sculpting,1,sculpting=1,0,0,0,0,1,0,0,0
scum,1,scum=1,1,0,0,0,0,0,0,0
scurry,1,scurry=1,0,0,1,0,0,0,0,0
scurvy,1,scurvy=1,0,0,1,0,0,0,0,0
seagra,1,seagras=1,1,0,0,0,0,0,0,0
seahorse,1,seahorses=1,1,0,0,0,0,0,0,0
sealer,1,sealer=1,1,0,0,0,0,0,0,0
seals,1,seals=1,0,1,0,0,0,0,0,0
searcher,1,searcher=1,1,0,0,0,0,0,0,0
searching,1,searching=1,1,0,0,0,0,0,0,0
seasoned,1,seasoned=1,0,0,0,0,1,0,0,0
seasoning,1,seasoning=1,1,0,0,0,0,0,0,0
seasons,1,seasons=1,0,1,0,0,0,0,0,0
seater,1,seater=1,1,0,0,0,0,0,0,0
seats,1,seats=1,0,1,0,0,0,0,0,0
seattle,1,seattle=1,0,1,0,0,0,0,0,0
seaworthiness,1,seaworthiness=1,1,0,0,0,0,0,0,0
sec,1,sec=1,0,1,0,0,0,0,0,0
secession,1,secession=1,1,0,0,0,0,0,0,0
seclude,1,secluded=1,0,0,1,0,0,0,0,0
seclusion,1,seclusion=1,1,0,0,0,0,0,0,0
secondarily,1,secondarily=1,0,0,0,0,0,1,0,0
secrecy,1,secrecy=1,1,0,0,0,0,0,0,0
secretes,1,secretes=1,0,1,0,0,0,0,0,0
securing,1,securing=1,0,1,0,0,0,0,0,0
sedate,1,sedated=1,0,0,1,0,0,0,0,0
seeming,1,seeming=1,0,1,0,0,0,0,0,0
seepage,1,seepage=1,1,0,0,0,0,0,0,0
seesaw,1,seesaw=1,1,0,0,0,0,0,0,0
segall,1,segall=1,0,0,1,0,0,0,0,0
segmented,1,segmented=1,0,0,0,0,1,0,0,0
segregated,1,segregated=1,0,0,0,0,1,0,0,0
sehel,1,sehel=1,0,1,0,0,0,0,0,0
seitz,1,seitz=1,0,1,0,0,0,0,0,0
selecting,1,selecting=1,0,1,0,0,0,0,0,0
selfishly,1,selfishly=1,0,0,0,0,0,1,0,0
selfishness,1,selfishness=1,1,0,0,0,0,0,0,0
selfless,1,selfless=1,0,0,0,0,1,0,0,0
selfmanagement,1,selfmanagement=1,1,0,0,0,0,0,0,0
selkirk,1,selkirk=1,0,1,0,0,0,0,0,0
semifluid,1,semifluid=1,0,0,0,0,1,0,0,0
semisedentary,1,semisedentary=1,0,0,0,0,1,0,0,0
senegal,1,senegal=1,0,1,0,0,0,0,0,0
senegalese,1,senegalese=1,0,0,0,0,1,0,0,0
seniority,1,seniority=1,1,0,0,0,0,0,0,0
sensational,1,sensational=1,0,0,0,0,1,0,0,0
sensible,1,sensible=1,0,0,0,0,1,0,0,0
sensibly,1,sensibly=1,0,0,0,0,0,1,0,0
sensors,1,sensors=1,0,1,0,0,0,0,0,0
sensuous,1,sensuous=1,0,0,0,0,1,0,0,0
sent,1,sent=1,0,0,0,0,1,0,0,0
sentimentality,1,sentimentality=1,1,0,0,0,0,0,0,0
sepal,1,sepals=1,1,0,0,0,0,0,0,0
sequentially,1,sequentially=1,0,0,0,0,0,1,0,0
serbia,1,serbia=1,0,1,0,0,0,0,0,0
sere,1,seres=1,1,0,0,0,0,0,0,0
serene,1,serene=1,0,0,0,0,1,0,0,0
serenely,1,serenely=1,1,0,0,0,0,0,0,0
serenity,1,serenity=1,1,0,0,0,0,0,0,0
serf,1,serves=1,1,0,0,0,0,0,0,0
sergeant,1,sergeant=1,0,1,0,0,0,0,0,0
serially,1,serially=1,0,0,0,0,0,1,0,0
serica,1,serica=1,0,1,0,0,0,0,0,0
serpents,1,serpents=1,0,1,0,0,0,0,0,0
serving,1,servings=1,1,0,0,0,0,0,0,0
serén,1,serén=1,0,1,0,0,0,0,0,0
sessile,1,sessile=1,1,0,0,0,0,0,0,0
sets,1,sets=1,0,1,0,0,0,0,0,0
settlers,1,settlers=1,0,1,0,0,0,0,0,0
sever,1,sever=1,0,0,1,0,0,0,0,0
severa,1,severa=1,1,0,0,0,0,0,0,0
sewn,1,sewn=1,0,1,0,0,0,0,0,0
sexually,1,sexually=1,0,0,0,0,0,1,0,0
shack,1,shacks=1,1,0,0,0,0,0,0,0
shadowgraphs,1,shadowgraphs=1,0,1,0,0,0,0,0,0
shadowing,1,shadowing=1,0,0,0,0,1,0,0,0
shafer,1,shafer=1,0,1,0,0,0,0,0,0
shafts,1,shafts=1,0,0,0,0,1,0,0,0
shahr,1,shahr=1,0,1,0,0,0,0,0,0
shalmaneser,1,shalmaneser=1,0,1,0,0,0,0,0,0
sham,1,sham=1,1,0,0,0,0,0,0,0
shamanism,1,shamanism=1,1,0,0,0,0,0,0,0
shameless,1,shameless=1,0,0,0,0,1,0,0,0
shansi,1,shansi=1,0,1,0,0,0,0,0,0
shapiro,1,shapiro=1,0,1,0,0,0,0,0,0
sharks,1,sharks=1,0,1,0,0,0,0,0,0
shauna,1,shauna=1,0,1,0,0,0,0,0,0
shave,1,shaving=1,0,0,1,0,0,0,0,0
shear,1,shears=1,1,0,0,0,0,0,0,0
sheathe,1,sheathed=1,0,0,1,0,0,0,0,0
sheen,1,sheen=1,1,0,0,0,0,0,0,0
sheepherder,1,sheepherders=1,1,0,0,0,0,0,0,0
shelley,1,shelley=1,0,1,0,0,0,0,0,0
shells,1,shells=1,0,1,0,0,0,0,0,0
shelve,1,shelved=1,0,0,1,0,0,0,0,0
shensi,1,shensi=1,0,1,0,0,0,0,0,0
shepherd,1,shepherd=1,1,0,0,0,0,0,0,0
shi,1,shi=1,0,1,0,0,0,0,0,0
shielded,1,shielded=1,0,0,0,0,1,0,0,0
shifton,1,shifton=1,0,1,0,0,0,0,0,0
shifts,1,shifts=1,0,1,0,0,0,0,0,0
shinier,1,shinier=1,1,0,0,0,0,0,0,0
shinto,1,shinto=1,0,1,0,0,0,0,0,0
shipments,1,shipments=1,0,1,0,0,0,0,0,0
shipwright,1,shipwrights=1,1,0,0,0,0,0,0,0
shipyard,1,shipyard=1,1,0,0,0,0,0,0,0
shockingly,1,shockingly=1,0,0,0,0,0,1,0,0
shockwave,1,shockwaves=1,1,0,0,0,0,0,0,0
shoelace,1,shoelaces=1,1,0,0,0,0,0,0,0
shooting,1,shooting=1,1,0,0,0,0,0,0,0
shopkeeper,1,shopkeepers=1,1,0,0,0,0,0,0,0
shortening,1,shortening=1,1,0,0,0,0,0,0,0
shorthand,1,shorthand=1,1,0,0,0,0,0,0,0
shortness,1,shortness=1,1,0,0,0,0,0,0,0
shortsighted,1,shortsighted=1,0,0,0,0,1,0,0,0
showcasing,1,showcasing=1,1,0,0,0,0,0,0,0
showdown,1,showdowns=1,1,0,0,0,0,0,0,0
shredder,1,shredder=1,1,0,0,0,0,0,0,0
shrivel,1,shrivel=1,0,0,1,0,0,0,0,0
shroud,1,shrouded=1,0,0,1,0,0,0,0,0
shrunk,1,shrunk=1,1,0,0,0,0,0,0,0
shuffle,1,shuffle=1,1,0,0,0,0,0,0,0
shun,1,shunned=1,0,0,1,0,0,0,0,0
shyness,1,shyness=1,1,0,0,0,0,0,0,0
sicilian,1,sicilian=1,0,0,0,0,1,0,0,0
sicken,1,sicken=1,0,0,1,0,0,0,0,0
sicklaid,1,sicklaid=1,1,0,0,0,0,0,0,0
sicklet,1,sicklet=1,1,0,0,0,0,0,0,0
sicklid,1,sicklids=1,1,0,0,0,0,0,0,0
sicklids,1,sicklids=1,0,1,0,0,0,0,0,0
sidedness,1,sidedness=1,1,0,0,0,0,0,0,0
sideshow,1,sideshows=1,0,0,1,0,0,0,0,0
siege,1,siege=1,1,0,0,0,0,0,0,0
siegel,1,siegel=1,0,1,0,0,0,0,0,0
sigel,1,sigel=1,0,1,0,0,0,0,0,0
sightings,1,sightings=1,0,1,0,0,0,0,0,0
sightsee,1,sightsee=1,0,0,1,0,0,0,0,0
sigmund,1,sigmund=1,0,1,0,0,0,0,0,0
signals,1,signals=1,0,1,0,0,0,0,0,0
signatures,1,signatures=1,0,1,0,0,0,0,0,0
signer,1,signers=1,1,0,0,0,0,0,0,0
signficant,1,signficant=1,0,0,0,0,1,0,0,0
signpost,1,signposts=1,1,0,0,0,0,0,0,0
signup,1,signup=1,0,0,0,0,1,0,0,0
silkworms,1,silkworms=1,0,1,0,0,0,0,0,0
silky,1,silky=1,0,0,0,0,1,0,0,0
sill,1,sills=1,1,0,0,0,0,0,0,0
silliness,1,silliness=1,1,0,0,0,0,0,0,0
silo,1,silos=1,1,0,0,0,0,0,0,0
silsila,1,silsila=1,0,1,0,0,0,0,0,0
silverfish,1,silverfish=1,1,0,0,0,0,0,0,0
silverman,1,silverman=1,0,1,0,0,0,0,0,0
simms,1,simms=1,0,1,0,0,0,0,0,0
simpler,1,simpler=1,0,1,0,0,0,0,0,0
simulating,1,simulating=1,1,0,0,0,0,0,0,0
sincere,1,sincere=1,0,0,0,0,1,0,0,0
singh,1,singh=1,0,1,0,0,0,0,0,0
sinter,1,sinter=1,0,1,0,0,0,0,0,0
sip,1,sip=1,0,0,1,0,0,0,0,0
sire,1,sire=1,1,0,0,0,0,0,0,0
sisters,1,sisters=1,0,1,0,0,0,0,0,0
sitophilus,1,sitophilus=1,0,1,0,0,0,0,0,0
situational,1,situational=1,0,0,0,0,1,0,0,0
sixfold,1,sixfold=1,0,0,0,0,0,1,0,0
sjetie,1,sjeties=1,1,0,0,0,0,0,0,0
skating,1,skating=1,1,0,0,0,0,0,0,0
skeptically,1,skeptically=1,0,0,0,0,0,1,0,0
skid,1,skid=1,0,0,1,0,0,0,0,0
skil,1,skils=1,1,0,0,0,0,0,0,0
skille,1,skilled=1,0,0,1,0,0,0,0,0
skitter,1,skitters=1,1,0,0,0,0,0,0,0
skydiving,1,skydiving=1,1,0,0,0,0,0,0,0
skywatching,1,skywatching=1,0,0,0,0,1,0,0,0
skyway,1,skyway=1,0,1,0,0,0,0,0,0
slam,1,slamming=1,0,0,1,0,0,0,0,0
slant,1,slanted=1,0,0,1,0,0,0,0,0
slanted,1,slanted=1,0,0,0,0,1,0,0,0
slat,1,slats=1,1,0,0,0,0,0,0,0
slates,1,slates=1,0,1,0,0,0,0,0,0
slavic,1,slavic=1,0,0,0,0,1,0,0,0
sleeveless,1,sleeveless=1,0,0,0,0,1,0,0,0
slick,1,slick=1,0,0,0,0,1,0,0,0
sliding,1,sliding=1,0,1,0,0,0,0,0,0
